Metric,Value
compression_ratio,16.240963855421686
average,1.86398
median,2.0
std_dev,0.74292
mode,2.0
max,4.0
alpha,7
vertex_count,150
edge_probability,0.6
graph_type,unweighted
graph_seed,722940
